referrer,views_total,views_unique
Google,49,25
psc.edu,40,21
Bing,10,5
DuckDuckGo,9,4
github.com,8,4
cn.bing.com,4,3
com.google.android.gm,2,2
pcvogel.sarakura.net,2,1
avd.aliyun.com,1,1
nvd.nist.gov,1,1
