referrer,views_total,views_unique
psc.edu,56,17
Google,49,23
github.com,23,10
meatwiki.nii.ac.jp,16,3
news.ycombinator.com,8,5
Bing,2,2
DuckDuckGo,2,2
nvd.nist.gov,1,1
