referrer,views_total,views_unique
Google,118,43
psc.edu,58,29
github.com,24,10
nvd.nist.gov,13,9
meatwiki.nii.ac.jp,13,3
Bing,12,5
cve.mitre.org,10,6
cve.org,9,6
DuckDuckGo,9,4
cnnvd.org.cn,4,3
