referrer,views_total,views_unique
Google,44,30
psc.edu,37,15
DuckDuckGo,10,4
github.com,9,4
news.ycombinator.com,4,4
kagi.com,2,1
Bing,1,1
daakghar.iucaa.in,1,1
marc.info,1,1
nvd.nist.gov,1,1
