referrer,views_total,views_unique
Google,27,15
psc.edu,11,6
github.com,4,3
codeops.digiscrypt.com,3,2
forum.proxmox.com,2,1
Baidu,1,1
Bing,1,1
DuckDuckGo,1,1
news.ycombinator.com,1,1
nvd.nist.gov,1,1
