referrer,views_total,views_unique
Google,36,21
github.com,24,9
psc.edu,16,8
DuckDuckGo,8,1
Bing,3,2
qwant.com,2,1
solaris4you.dk,2,1
codeops.digiscrypt.com,1,1
news.ycombinator.com,1,1
nvd.nist.gov,1,1
