referrer,views_total,views_unique
Google,108,30
psc.edu,38,9
meatwiki.nii.ac.jp,17,3
github.com,16,7
nvd.nist.gov,4,4
cve.mitre.org,3,2
cve.org,2,2
qwant.com,1,1
statics.teams.cdn.office.net,1,1
Bing,1,1
