time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-04 00:00:00+00:00,2.0,2.0,11,7
2024-02-05 00:00:00+00:00,6.0,5.0,50,14
2024-02-06 00:00:00+00:00,3.0,3.0,69,20
2024-02-07 00:00:00+00:00,7.0,6.0,38,9
2024-02-08 00:00:00+00:00,7.0,6.0,30,14
2024-02-09 00:00:00+00:00,3.0,3.0,18,9
2024-02-10 00:00:00+00:00,5.0,5.0,21,7
2024-02-11 00:00:00+00:00,5.0,4.0,22,8
2024-02-12 00:00:00+00:00,5.0,5.0,17,9
2024-02-13 00:00:00+00:00,6.0,4.0,40,9
2024-02-14 00:00:00+00:00,11.0,9.0,17,9
2024-02-15 00:00:00+00:00,2.0,2.0,12,9
2024-02-16 00:00:00+00:00,5.0,4.0,41,13
2024-02-17 00:00:00+00:00,,,10,5
