referrer,views_total,views_unique
Google,101,49
github.com,78,8
psc.edu,57,32
meatwiki.nii.ac.jp,21,2
Bing,14,4
forum.proxmox.com,7,6
nvd.nist.gov,2,2
search.brave.com,2,2
confluence.cloudferro.com,1,1
copilot.microsoft.com,1,1
