referrer,views_total,views_unique
psc.edu,146,39
Google,91,32
github.com,31,3
Bing,11,1
figshare.com,9,1
cn.bing.com,9,1
statics.teams.cdn.office.net,8,3
Baidu,2,1
search.brave.com,1,1
m.baidu.com,1,1
