referrer,views_total,views_unique
Google,38,21
github.com,18,5
psc.edu,12,8
Bing,3,2
DuckDuckGo,3,2
solaris4you.dk,3,1
m.sogou.com,2,1
chatgpt.com,1,1
news.ycombinator.com,1,1
