referrer,views_total,views_unique
psc.edu,50,23
Google,42,30
news.ycombinator.com,33,5
github.com,20,12
search.brave.com,4,2
nvd.nist.gov,3,2
ecosia.org,3,1
forum.proxmox.com,1,1
Bing,1,1
