referrer,views_total,views_unique
Google,73,26
psc.edu,15,8
github.com,13,8
DuckDuckGo,4,4
news.ycombinator.com,3,3
Bing,2,2
cve.org,1,1
teams.public.onecdn.static.microsoft,1,1
