referrer,views_total,views_unique
psc.edu,55,26
Google,41,32
news.ycombinator.com,33,5
github.com,20,12
search.brave.com,4,2
ecosia.org,3,1
nvd.nist.gov,2,1
Bing,1,1
forum.proxmox.com,1,1
statics.teams.cdn.office.net,1,1
