referrer,views_total,views_unique
psc.edu,74,28
Google,65,34
github.com,28,15
packetpushers.net,8,8
DuckDuckGo,7,4
lists.mindrot.org,5,2
lwn.net,3,3
Bing,3,2
nvd.nist.gov,2,2
ecosia.org,1,1
