referrer,views_total,views_unique
Google,49,32
psc.edu,45,16
DuckDuckGo,10,4
github.com,4,3
Bing,2,2
news.ycombinator.com,2,2
daakghar.iucaa.in,1,1
marc.info,1,1
nvd.nist.gov,1,1
qwant.com,1,1
