referrer,views_total,views_unique
Google,83,41
psc.edu,74,34
github.com,17,5
DuckDuckGo,5,3
news.ycombinator.com,4,4
qwant.com,2,1
perplexity.ai,1,1
search.brave.com,1,1
facebook.com,1,1
yandex.ru,1,1
