referrer,views_total,views_unique
Google,51,24
psc.edu,34,23
meatwiki.nii.ac.jp,13,3
DuckDuckGo,12,4
github.com,8,4
Bing,8,2
code.google.com,4,1
Yahoo,1,1
Baidu,1,1
search.brave.com,1,1
