referrer,views_total,views_unique
psc.edu,48,25
Google,38,16
meatwiki.nii.ac.jp,17,3
github.com,12,5
Bing,11,2
cve.mitre.org,1,1
DuckDuckGo,1,1
cn.bing.com,1,1
