time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-10 00:00:00+00:00,17.0,4.0,64,19
2023-12-11 00:00:00+00:00,9.0,7.0,82,18
2023-12-12 00:00:00+00:00,5.0,5.0,50,14
2023-12-13 00:00:00+00:00,2.0,2.0,18,12
2023-12-14 00:00:00+00:00,5.0,4.0,39,17
2023-12-15 00:00:00+00:00,4.0,3.0,32,17
2023-12-16 00:00:00+00:00,5.0,3.0,38,17
2023-12-17 00:00:00+00:00,14.0,4.0,5,4
2023-12-18 00:00:00+00:00,11.0,6.0,17,9
2023-12-19 00:00:00+00:00,3.0,3.0,86,18
2023-12-20 00:00:00+00:00,8.0,4.0,21,12
2023-12-21 00:00:00+00:00,7.0,5.0,20,11
2023-12-22 00:00:00+00:00,6.0,4.0,39,11
2023-12-23 00:00:00+00:00,,,3,2
