referrer,views_total,views_unique
psc.edu,61,28
Google,16,10
meatwiki.nii.ac.jp,13,2
github.com,8,4
nvd.nist.gov,4,3
statics.teams.cdn.office.net,3,2
search.brave.com,1,1
