referrer,views_total,views_unique
Google,159,40
psc.edu,55,25
github.com,27,10
meatwiki.nii.ac.jp,12,3
DuckDuckGo,6,3
Bing,4,3
cn.bing.com,4,2
search.brave.com,4,1
perplexity.ai,2,1
solaris4you.dk,2,1
