referrer,views_total,views_unique
psc.edu,57,27
Google,43,31
github.com,12,10
news.ycombinator.com,6,5
nvd.nist.gov,3,2
pcvogel.sarakura.net,3,1
Bing,1,1
forum.proxmox.com,1,1
search.brave.com,1,1
