referrer,views_total,views_unique
Google,61,40
github.com,32,9
psc.edu,31,14
search.brave.com,9,2
DuckDuckGo,8,4
bugzilla.redhat.com,3,1
jira.dug.com,2,1
yandex.ru,2,1
Bing,1,1
chatgpt.com,1,1
