referrer,views_total,views_unique
Google,53,28
psc.edu,23,13
github.com,17,8
DuckDuckGo,12,1
news.ycombinator.com,3,2
ecosia.org,1,1
openwebui.mircybernetics.lan,1,1
packetpushers.net,1,1
