referrer,views_total,views_unique
Google,43,16
github.com,22,7
psc.edu,9,7
DuckDuckGo,4,2
teams.public.onecdn.static.microsoft,3,1
Bing,2,1
solaris4you.dk,2,1
Baidu,1,1
chatgpt.com,1,1
news.ycombinator.com,1,1
