referrer,views_total,views_unique
Google,68,34
psc.edu,28,14
github.com,18,8
DuckDuckGo,16,7
news.ycombinator.com,10,5
Bing,3,2
statics.teams.cdn.office.net,2,1
ti.qianxin.com,2,1
search.brave.com,1,1
