referrer,views_total,views_unique
Google,41,23
psc.edu,40,21
Bing,10,5
DuckDuckGo,9,4
github.com,8,4
cn.bing.com,4,3
com.google.android.gm,3,3
statics.teams.cdn.office.net,1,1
avd.aliyun.com,1,1
yandex.ru,1,1
