referrer,views_total,views_unique
Google,67,39
psc.edu,32,16
github.com,27,6
search.brave.com,9,2
DuckDuckGo,8,4
bugzilla.redhat.com,3,1
jira.dug.com,2,1
kagi.com,2,1
yandex.ru,2,1
Bing,1,1
