referrer,views_total,views_unique
psc.edu,55,25
Google,50,28
github.com,27,16
lists.mindrot.org,5,2
Bing,4,3
DuckDuckGo,4,2
lwn.net,3,3
packetpushers.net,3,3
nvd.nist.gov,2,2
chatgpt.com,1,1
