referrer,views_total,views_unique
Google,44,30
psc.edu,37,21
github.com,6,6
news.ycombinator.com,4,3
nvd.nist.gov,3,2
pcvogel.sarakura.net,3,1
search.brave.com,1,1
forum.proxmox.com,1,1
