referrer,views_total,views_unique
psc.edu,74,28
Google,69,37
github.com,27,15
packetpushers.net,10,10
DuckDuckGo,7,4
lists.mindrot.org,5,2
lwn.net,3,3
nvd.nist.gov,2,2
Bing,2,1
ecosia.org,1,1
