referrer,views_total,views_unique
Google,38,28
psc.edu,31,6
github.com,7,3
DuckDuckGo,6,3
news.ycombinator.com,3,2
m.sogou.com,2,1
Bing,1,1
chatgpt.com,1,1
solaris4you.dk,1,1
