referrer,views_total,views_unique
Google,111,44
psc.edu,96,39
github.com,25,9
Bing,23,6
meatwiki.nii.ac.jp,18,3
nvd.nist.gov,7,4
cve.mitre.org,5,4
search.brave.com,5,2
us.search.yahoo.com,5,1
DuckDuckGo,4,3
