referrer,views_total,views_unique
Google,50,24
psc.edu,33,5
github.com,29,15
yandex.ru,6,1
teams.public.onecdn.static.microsoft,5,3
DuckDuckGo,4,2
news.ycombinator.com,3,3
kagi.com,1,1
