referrer,views_total,views_unique
Google,96,42
psc.edu,49,23
github.com,14,10
DuckDuckGo,8,6
news.ycombinator.com,4,3
perplexity.ai,4,1
sbgrid.org,2,1
hklhms.lightning.force.com,2,1
Bing,1,1
search.brave.com,1,1
