referrer,views_total,views_unique
Google,79,42
psc.edu,53,28
aws.predictiveresponse.net,26,24
github.com,9,6
news.ycombinator.com,4,3
hklhms.lightning.force.com,4,1
statics.teams.cdn.office.net,3,2
chatgpt.com,3,1
DuckDuckGo,2,1
search.brave.com,1,1
