referrer,views_total,views_unique
Google,86,37
psc.edu,40,24
news.ycombinator.com,5,2
github.com,4,3
l.facebook.com,3,1
hklhms.lightning.force.com,3,1
statics.teams.cdn.office.net,2,2
yandex.ru,2,1
forum.proxmox.com,1,1
Bing,1,1
