referrer,views_total,views_unique
Google,88,42
psc.edu,66,22
cn.bing.com,28,3
Bing,12,3
news.ycombinator.com,10,7
github.com,9,7
meatwiki.nii.ac.jp,8,2
l.workplace.com,3,1
DuckDuckGo,2,1
yandex.ru,2,1
