referrer,views_total,views_unique
psc.edu,97,36
Google,75,31
github.com,39,9
meatwiki.nii.ac.jp,29,4
cn.bing.com,3,1
nvd.nist.gov,2,2
cve.mitre.org,1,1
search.brave.com,1,1
forum.armbian.com,1,1
