referrer,views_total,views_unique
psc.edu,164,40
Google,140,29
github.com,25,9
statics.teams.cdn.office.net,16,4
meatwiki.nii.ac.jp,13,2
figshare.com,9,1
StartPage,4,1
search.brave.com,1,1
