referrer,views_total,views_unique
cve.mitre.org,104,82
Google,85,42
nvd.nist.gov,65,45
psc.edu,63,28
cve.org,52,47
github.com,43,23
avd.aliyun.com,17,16
meatwiki.nii.ac.jp,16,3
cvedetails.com,14,12
DuckDuckGo,14,5
