referrer,views_total,views_unique
cve.mitre.org,98,76
Google,87,39
psc.edu,63,26
nvd.nist.gov,62,42
cve.org,46,41
github.com,36,20
avd.aliyun.com,17,16
meatwiki.nii.ac.jp,15,3
cvedetails.com,12,10
DuckDuckGo,11,5
