referrer,views_total,views_unique
Google,114,51
github.com,52,7
psc.edu,46,30
meatwiki.nii.ac.jp,20,3
forum.proxmox.com,7,6
Bing,6,3
nvd.nist.gov,2,2
confluence.cloudferro.com,1,1
copilot.microsoft.com,1,1
DuckDuckGo,1,1
