referrer,views_total,views_unique
Google,113,35
psc.edu,37,20
github.com,19,7
meatwiki.nii.ac.jp,17,3
Baidu,3,2
nvd.nist.gov,3,2
DuckDuckGo,2,1
cve.mitre.org,2,1
com.google.android.gm,2,1
cn.bing.com,1,1
