referrer,views_total,views_unique
psc.edu,56,27
Google,44,32
news.ycombinator.com,33,5
github.com,17,9
DuckDuckGo,7,2
search.brave.com,4,2
ecosia.org,3,1
nvd.nist.gov,2,1
Bing,1,1
forum.proxmox.com,1,1
