referrer,views_total,views_unique
Google,40,18
github.com,18,5
psc.edu,7,6
Bing,2,1
solaris4you.dk,2,1
Baidu,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
news.ycombinator.com,1,1
