referrer,views_total,views_unique
Google,108,33
psc.edu,35,19
github.com,17,5
meatwiki.nii.ac.jp,17,3
Baidu,3,2
nvd.nist.gov,3,2
DuckDuckGo,2,1
cve.mitre.org,2,1
com.google.android.gm,2,1
cn.bing.com,1,1
