time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-02 00:00:00+00:00,17.0,10.0,12,7
2025-08-03 00:00:00+00:00,13.0,7.0,4,4
2025-08-04 00:00:00+00:00,111.0,17.0,17,8
2025-08-05 00:00:00+00:00,14.0,8.0,21,13
2025-08-06 00:00:00+00:00,14.0,8.0,26,14
2025-08-07 00:00:00+00:00,18.0,11.0,15,7
2025-08-08 00:00:00+00:00,17.0,11.0,37,13
2025-08-09 00:00:00+00:00,14.0,8.0,13,4
2025-08-10 00:00:00+00:00,15.0,9.0,13,5
2025-08-11 00:00:00+00:00,17.0,11.0,9,4
2025-08-12 00:00:00+00:00,284.0,24.0,11,9
2025-08-13 00:00:00+00:00,396.0,28.0,24,17
2025-08-14 00:00:00+00:00,3.0,3.0,6,5
2025-08-15 00:00:00+00:00,,,13,7
