time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-14 00:00:00+00:00,54,30,20,7
2026-04-15 00:00:00+00:00,67,29,28,11
2026-04-16 00:00:00+00:00,52,28,19,15
2026-04-17 00:00:00+00:00,69,28,22,9
2026-04-18 00:00:00+00:00,75,33,9,6
2026-04-19 00:00:00+00:00,66,46,16,7
2026-04-20 00:00:00+00:00,98,44,43,12
2026-04-21 00:00:00+00:00,277,53,17,11
2026-04-22 00:00:00+00:00,123,53,27,9
2026-04-23 00:00:00+00:00,160,57,25,17
2026-04-24 00:00:00+00:00,259,68,20,9
2026-04-25 00:00:00+00:00,129,66,8,8
2026-04-26 00:00:00+00:00,53,29,22,8
2026-04-27 00:00:00+00:00,225,39,51,8
