referrer,views_total,views_unique
psc.edu,276,177
Google,62,40
github.com,23,18
DuckDuckGo,13,7
Bing,3,3
ecosia.org,2,2
news.ycombinator.com,2,2
search.brave.com,2,2
ipv6-pod.info,2,1
forum.proxmox.com,1,1
