referrer,views_total,views_unique
psc.edu,56,20
Google,54,24
github.com,21,9
meatwiki.nii.ac.jp,13,2
news.ycombinator.com,8,5
Bing,5,3
nvd.nist.gov,1,1
DuckDuckGo,1,1
