referrer,views_total,views_unique
psc.edu,39,18
Google,35,19
meatwiki.nii.ac.jp,9,2
Bing,4,3
github.com,3,2
nvd.nist.gov,2,2
m.baidu.com,2,1
statics.teams.cdn.office.net,1,1
DuckDuckGo,1,1
cn.bing.com,1,1
