referrer,views_total,views_unique
Google,82,40
psc.edu,52,24
github.com,11,5
news.ycombinator.com,7,7
Bing,6,2
cn.bing.com,6,1
perplexity.ai,4,2
DuckDuckGo,2,1
search.brave.com,1,1
pcvogel.sarakura.net,1,1
