referrer,views_total,views_unique
Google,76,37
psc.edu,63,24
cn.bing.com,28,3
Bing,12,3
github.com,9,7
news.ycombinator.com,9,6
meatwiki.nii.ac.jp,7,2
l.workplace.com,3,1
yandex.ru,2,1
translated.turbopages.org,1,1
