referrer,views_total,views_unique
psc.edu,74,31
Google,51,14
meatwiki.nii.ac.jp,15,3
nvd.nist.gov,9,7
github.com,3,3
statics.teams.cdn.office.net,3,2
cve.org,2,2
mend.io,1,1
