referrer,views_total,views_unique
psc.edu,34,22
Google,32,25
github.com,11,8
DuckDuckGo,9,5
Bing,5,4
news.ycombinator.com,4,2
ipv6-pod.info,2,1
forum.proxmox.com,1,1
m.sogou.com,1,1
oss-fuzz.com,1,1
