referrer,views_total,views_unique
Google,99,42
psc.edu,60,24
cve.mitre.org,36,21
github.com,29,15
cve.org,24,20
nvd.nist.gov,24,19
meatwiki.nii.ac.jp,12,2
DuckDuckGo,11,5
Bing,7,6
cnnvd.org.cn,6,5
