referrer,views_total,views_unique
Google,55,26
psc.edu,39,22
DuckDuckGo,15,2
github.com,14,7
search.brave.com,5,1
Bing,4,2
cn.bing.com,3,1
com.google.android.gm,2,2
pcvogel.sarakura.net,2,1
news.ycombinator.com,2,1
