time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-03 00:00:00+00:00,137,51,9,7
2026-05-04 00:00:00+00:00,232,47,13,11
2026-05-05 00:00:00+00:00,89,38,12,8
2026-05-06 00:00:00+00:00,70,33,7,7
2026-05-07 00:00:00+00:00,139,53,16,8
2026-05-08 00:00:00+00:00,111,38,4,4
2026-05-09 00:00:00+00:00,123,58,3,3
2026-05-10 00:00:00+00:00,96,35,6,4
2026-05-11 00:00:00+00:00,111,41,6,6
2026-05-12 00:00:00+00:00,156,36,10,6
2026-05-13 00:00:00+00:00,80,26,8,7
2026-05-14 00:00:00+00:00,97,33,10,6
2026-05-15 00:00:00+00:00,100,39,24,7
2026-05-16 00:00:00+00:00,113,45,13,5
