referrer,views_total,views_unique
Google,50,19
psc.edu,25,13
github.com,4,2
news.ycombinator.com,4,2
Bing,3,2
DuckDuckGo,2,1
Baidu,1,1
oss-fuzz.com,1,1
search.brave.com,1,1
