referrer,views_total,views_unique
Google,50,33
psc.edu,38,21
news.ycombinator.com,6,3
DuckDuckGo,6,1
pcvogel.sarakura.net,3,1
qwant.com,1,1
github.com,1,1
search.brave.com,1,1
nvd.nist.gov,1,1
cn.bing.com,1,1
