referrer,views_total,views_unique
Google,66,36
psc.edu,31,15
github.com,8,5
Bing,3,2
search.brave.com,3,1
groups.io,1,1
forum.proxmox.com,1,1
cve.org,1,1
cn.bing.com,1,1
