referrer,views_total,views_unique
Google,171,37
psc.edu,52,25
github.com,49,18
meatwiki.nii.ac.jp,13,2
statics.teams.cdn.office.net,6,4
DuckDuckGo,6,4
Bing,4,2
search.brave.com,4,1
cn.bing.com,2,1
solaris4you.dk,2,1
